"ORI","year","department_name","total_pop","homs_sum","rape_sum","rob_sum","agg_ass_sum","violent_crime","months_reported","violent_per_100k","homs_per_100k","rape_per_100k","rob_per_100k","agg_ass_per_100k","source","url"
"DCMPD00",2009,"Washington, D.C.",599657,144,150,3998,3295,7587,12,1265.22328597848,24.013727847753,25.0142998414093,666.71447177303,549.480786516292,NA,NA
"KS08703",2009,"Wichita, Kan.",367635,25,262,527,2441,3255,12,885.389040760537,6.80022304731595,71.2663375358712,143.34870183742,663.97377833993,NA,NA
"NM00101",2010,"Albuquerque, N.M.",545852,42,338,940,2971,4291,12,786.11052080051,7.69439335204414,61.9215464997838,172.207851212417,544.286729736266,NA,NA
"TX22001",2010,"Arlington, Texas",365438,16,119,532,1258,1925,12,526.765142103449,4.37830767462606,32.5636633300314,145.578730181317,344.244440917474,NA,NA
"GAAPD00",2010,"Atlanta",420003,93,89,2162,3405,5749,12,1368.79974666848,22.1426989807216,21.1903248310131,514.75822791742,810.708494939322,NA,NA
"CO00101",2010,"Aurora, Colo.",325078,24,181,507,737,1449,12,445.739176443807,7.38284350217486,55.6789447455688,155.962568983444,226.71481921262,NA,NA
"TX22701",2010,"Austin, Texas",790390,38,265,1231,2256,3790,12,479.510115259555,4.80775313452852,33.52775212237,155.745897594858,285.428712407799,NA,NA
"MDBPD00",2010,"Baltimore",620961,223,265,3336,5492,9316,12,1500.25524952453,35.9120782142518,42.6757880124517,537.231806828448,884.435576469376,NA,NA
"MD00301",2010,"Baltimore County, Md.",805029,20,126,1335,2824,4305,12,534.763343929225,2.48438255019384,15.6516100662212,165.832535225439,350.794816087371,NA,NA
"MA01301",2010,"Boston",617594,73,256,1926,3564,5819,12,942.204749398472,11.8200630187469,41.4511799013591,311.855361289132,577.078145189234,NA,NA
"NY01401",2010,"Buffalo, N.Y.",261310,55,157,1466,1921,3599,12,1377.29133978799,21.0477976349929,60.0818950671616,561.019478779993,735.142168305844,NA,NA
"NC06001",2010,"Charlotte-Mecklenburg, N.C.",779541,61,239,1795,2796,4891,12,627.420494880962,7.8251176012551,30.6590673229503,230.263706463162,358.672603493594,NA,NA
"ILCPD00",2010,"Chicago",2695598,432,1372,14213,13757,29774,12,1104.54155256088,16.0261285250991,50.8977970750832,527.267047979706,510.35057898099,"Illinois State Police","http://www.isp.state.il.us/docs/cii/cii11/cii11_SectionI_Pg11_to_194.pdf"
"OHCIP00",2010,"Cincinnati",296943,68,236,2117,1194,3615,12,1217.40536062477,22.9000178485433,79.4765325331798,712.931438020091,402.097372222952,NA,NA
"OHCLP00",2010,"Cleveland",396815,81,344,3181,1923,5529,12,1393.34450562605,20.412534808412,86.6902712851077,801.633002784673,484.608696747855,NA,NA
"OHCOP00",2010,"Columbus, Ohio",787033,95,574,3369,1434,5472,12,695.269448676231,12.070650150629,72.9321388048532,428.063372183886,182.203287536863,NA,NA
"TXDPD00",2010,"Dallas",1197816,148,505,4487,4021,9161,12,764.808618352067,12.3558209274212,42.1600646509982,374.598435819859,335.694296953789,NA,NA
"CODPD00",2010,"Denver",600158,28,371,943,2045,3387,12,564.351387467967,4.66543810129999,61.8170548422249,157.12529034021,340.743604184232,NA,NA
"MI82349",2010,"Detroit",713777,310,403,5539,10721,16973,12,2377.91355003033,43.430931509421,56.4602109622473,776.01267622801,1502.00973133065,NA,NA
"TX07102",2010,"El Paso, Texas",649121,5,179,479,2198,2861,12,440.749875601005,0.770272414542127,27.5757524406081,73.7920973131358,338.611753432719,NA,NA
"VA02901",2010,"Fairfax County, Va.",1042747,23,127,383,438,971,12,93.1194239829988,2.20571241154374,12.1793685333067,36.7299066791849,42.0044363589634,NA,NA
"TX22012",2010,"Fort Worth, Texas",741206,63,325,1330,2583,4301,12,580.270532078801,8.49966136269809,43.8474594107441,179.437295434737,348.486115870622,NA,NA
"CA01005",2010,"Fresno, Calif.",494665,45,70,1021,1898,3034,12,613.344384583506,9.09706569092214,14.1509910747678,206.402312676256,383.69401514156,NA,NA
"HI00200",2010,"Honolulu",953297,19,218,891,1420,2548,12,267.282913929237,1.9930829531615,22.8680044099583,93.4651005929946,148.956725973123,NA,NA
"TXHPD00",2010,"Houston",2099451,269,712,9449,12061,22491,12,1071.28006321653,12.8128734607285,33.9136278960547,450.070042120535,574.483519739208,NA,NA
"INIPD00",2010,"Indianapolis",831388,92,461,3367,5726,9646,12,1160.22843726395,11.0658320784038,55.44944117548,404.985397912888,688.727766097177,NA,NA
"FL01602",2010,"Jacksonville, Fla.",823209,80,316,1693,3380,5469,12,664.351337266721,9.7180667363938,38.3863636087555,205.658587308934,410.588319612638,NA,NA
"MOKPD00",2010,"Kansas City, Mo.",459787,102,241,1671,3629,5643,12,1227.30742713474,22.1841852857954,52.4155750380067,363.429153064354,789.278513746583,NA,NA
"NV00201",2010,"Las Vegas",1446280,107,652,4003,7886,12648,12,874.519456813342,7.3982907873994,45.0811737699477,276.779046934204,545.260945321791,NA,NA
"CA01941",2010,"Long Beach, Calif.",462257,32,134,1202,1352,2720,12,588.417265720151,6.9225560672959,28.9882035318016,260.028512277802,292.477993843252,NA,NA
"CA01942",2010,"Los Angeles",3792621,293,923,10924,9344,21484,12,566.468413268819,7.72552807148407,24.3367317746751,288.032998815331,246.373154607328,NA,NA
"CA01900",2010,"Los Angeles County, Calif.",1057426,86,208,1770,4433,6497,12,614.416517089612,8.13295682156482,19.6704071963428,167.387599699648,419.225553372056,NA,NA
"KY05680",2010,"Louisville, Ky.",660582,52,229,1603,1850,3734,12,565.259119988132,7.87184634155941,34.6664002349443,242.66480164461,280.056071767018,NA,NA
"TNMPD00",2010,"Memphis, Tenn.",646889,89,433,3237,6642,10401,12,1607.84926007399,13.7581563452153,66.9357494098678,500.394967297326,1026.76038702158,NA,NA
"AZ00717",2010,"Mesa, Ariz.",439041,15,124,511,1140,1790,12,407.706797315057,3.41653740766808,28.2433759033894,116.390041021226,259.656842982774,NA,NA
"FL01306",2010,"Miami",399457,68,46,1856,2909,4879,12,1221.40806144341,17.0231088702914,11.5156324710795,464.630736224425,728.238583877614,NA,NA
"FL01300",2010,"Miami-Dade County, Fla.",1109589,87,252,1782,4806,6927,12,624.28520830686,7.84074103113856,22.7111119522634,160.600005948148,433.133349375309,NA,NA
"WIMPD00",2010,"Milwaukee",594833,95,196,2943,3102,6336,12,1065.17291407841,15.9708691346983,32.9504247410618,494.760714351759,521.490905850886,NA,NA
"MN02711",2010,"Minneapolis",382578,37,438,1596,1993,4064,12,1062.26704096942,9.67123044189682,114.486457663535,417.169832034252,520.939520829739,NA,NA
"MD01604",2010,"Montgomery County, Md.",953109,16,119,911,653,1699,12,178.258730113765,1.67871670501485,12.485455493548,95.5819323917831,68.5126255234186,NA,NA
"TN01901",2010,"Nashville, Tenn.",605009,55,332,1802,4613,6802,12,1124.28079582287,9.09077385625668,54.8752167323131,297.846808890446,762.467996343856,NA,NA
"NY02900",2010,"Nassau County, N.Y.",1049589,15,70,672,739,1496,12,142.531981566118,1.42913083121107,6.66927721231835,64.0250612382561,70.4085122843322,NA,NA
NA,2010,"National",NA,14722,NA,NA,NA,1251248,NA,404.5,4.8,NA,NA,NA,NA,NA
"LANPD00",2010,"New Orleans",343829,175,144,953,1321,2593,12,754.153954436653,50.8973937625971,41.8812840103656,277.1726643186,384.20261234509,NA,NA
"NY03030",2010,"New York City",8175133,536,1036,19608,27309,48489,12,593.127965012924,6.55646825562349,12.6725767030335,239.849308873629,334.049611180638,NA,NA
"NJNPD00",2010,"Newark, N.J.",277140,90,79,1604,1112,2885,12,1040.99011330014,32.4745615934185,28.5054485097785,578.768853287147,401.241249909793,NA,NA
"CA00109",2010,"Oakland, Calif.",390724,90,318,2917,2942,6267,12,1603.94549605348,23.0341622219265,81.3873731841402,746.562791126217,752.961169521197,NA,NA
"OK05506",2010,"Oklahoma City",579999,54,340,1112,3798,5304,12,914.48433531782,9.31036087993255,58.6207907255013,191.724468490463,654.828715221923,NA,NA
"NB02802",2010,"Omaha, Neb.",408958,34,205,723,1312,2274,12,556.047320262717,8.3138121763115,50.1273969454076,176.790770690389,320.815340450609,NA,NA
"FL04804",2010,"Orlando, Fla.",238300,18,113,672,1771,2574,12,1080.15107007973,7.55350398657155,47.4192194712547,281.997482165338,743.180864456567,NA,NA
"PAPEP00",2010,"Philadelphia",1526006,306,945,8363,8921,18535,12,1214.60859262677,20.0523457968055,61.9263620195465,548.031921237531,584.597963572882,NA,NA
"AZ00723",2010,"Phoenix",1445632,116,522,3250,4113,8001,12,553.460355055782,8.02417212679299,36.1087745705684,224.815167345493,284.512241012927,NA,NA
"PAPPD00",2010,"Pittsburgh",307630,55,66,1190,1499,2810,12,913.434970581543,17.8786204206352,21.4543445047622,386.828332737379,487.273672918766,NA,NA
"OR02602",2010,"Portland, Ore.",583776,22,230,1005,1794,3051,12,522.631968426246,3.76856876610207,39.3986734637943,172.155073178753,307.309653017596,NA,NA
"MD01721",2010,"Prince George's County, Md.",658600,81,169,2472,2219,4941,12,750.227755845733,12.2988156696022,25.6604919526268,375.3416337686,336.926814454904,NA,NA
"NC09201",2010,"Raleigh, N.C.",403892,14,99,643,984,1740,12,430.808235865033,3.46627316213245,24.5115030750795,159.20097451794,243.629485109881,NA,NA
"CA03404",2010,"Sacramento, Calif.",466488,33,165,1491,2423,4112,12,881.48033818662,7.07413695529146,35.3706847764573,319.622369707259,519.413146747612,NA,NA
"UT01803",2010,"Salt Lake City",186440,8,147,359,780,1294,12,694.057069298434,4.29092469427161,78.8457412572409,192.555245655439,418.365157691483,NA,NA
"TXSPD00",2010,"San Antonio",1327407,79,467,2360,5528,8434,12,635.374078937357,5.95145271947489,35.1813724049971,177.790233138743,416.451020674141,NA,NA
"CA03711",2010,"San Diego",1307402,29,300,1636,3651,5616,12,429.554184558384,2.21813948578937,22.9462705426487,125.133662025911,279.256112504035,NA,NA
"CA03801",2010,"San Francisco",805235,48,133,3180,2386,5747,12,713.70469490273,5.96099275366818,16.5169174216223,394.915769930517,296.311014796923,NA,NA
"CA04313",2010,"San Jose",945942,20,253,976,1966,3215,12,339.87284632673,2.11429453391434,26.7458258540164,103.17757325502,207.83515268378,NA,NA
"WASPD00",2010,"Seattle",608660,19,96,1429,1971,3515,12,577.498110603621,3.12161140866822,15.7723523806394,234.77803699931,323.826109815003,NA,NA
"MOSPD00",2010,"St. Louis, Mo.",319294,144,188,2125,3748,6205,12,1943.35001597274,45.0995007735817,58.8799037877317,665.530827387925,1173.8397840235,NA,NA
"NY05101",2010,"Suffolk County, N.Y.",1333471,50,55,814,1112,2031,12,152.309274067453,3.74961285247298,4.12457413772028,61.0436972382602,83.3913898389991,NA,NA
"FL02902",2010,"Tampa, Fla.",335709,27,47,684,1412,2170,12,646.393155977349,8.04267982091633,14.0002204290025,203.747888796547,420.602366930884,NA,NA
"AZ01003",2010,"Tucson, Ariz.",520116,51,158,1088,2034,3331,12,640.43405701805,9.80550492582424,30.3778387898084,209.18410508425,391.066608218167,NA,NA
"OK07205",2010,"Tulsa, Okla.",391906,54,252,1381,2617,4304,12,1098.22253295433,13.7788143075125,64.3011334350584,352.380417753237,667.762167458523,NA,NA
"VA12800",2010,"Virginia Beach, Va.",437994,14,53,429,335,831,12,189.72862641954,3.19639081813906,12.100622382955,97.9465472129755,76.4850660054704,NA,NA
"DCMPD00",2010,"Washington, D.C.",601723,132,184,3914,3238,7468,12,1241.10263360383,21.9370042361685,30.5788543898106,650.465413487601,538.121361490254,NA,NA
"KS08703",2010,"Wichita, Kan.",382368,16,251,481,2290,3038,12,794.522554188635,4.18445058163863,65.643568499456,125.795045610511,598.899489497029,NA,NA
"NM00101",2011,"Albuquerque, N.M.",551961,38,264,998,2910,4210,12,762.735048309573,6.88454437904127,47.8294662122867,180.809876060084,527.211161658161,NA,NA
"TX22001",2011,"Arlington, Texas",373128,22,136,540,1176,1874,12,502.240517999185,5.89609999785596,36.4486181685641,144.722454492828,315.173345339937,NA,NA
"GAAPD00",2011,"Atlanta",425533,88,148,2343,3518,6097,12,1432.79134638207,20.6799472661345,34.7799113112262,550.60359596083,826.727891843876,NA,NA
"CO00101",2011,"Aurora, Colo.",330740,12,187,507,754,1460,12,441.434359315474,3.62822761081212,56.5398802684888,153.292616556812,227.973634879361,NA,NA
"TX22701",2011,"Austin, Texas",807022,27,211,1106,2126,3470,12,429.975886654887,3.34563370019653,26.1455078052395,137.047069348791,263.43767580066,NA,NA
"MDBPD00",2011,"Baltimore",626848,197,341,3457,4891,8886,12,1417.56853336056,31.42707642044,54.3991525856348,551.489356271377,780.252948083108,NA,NA
"MD00301",2011,"Baltimore County, Md.",812661,30,142,1451,2627,4250,12,522.9732939073,3.69157619228682,17.473460643491,178.549235166939,323.259021904583,NA,NA
"MA01301",2011,"Boston",621359,63,271,1904,3014,5252,12,845.244053759582,10.1390661437269,43.6140781738093,306.425110121524,485.065799320522,NA,NA
"NY01401",2011,"Buffalo, N.Y.",262484,36,121,1459,1634,3250,12,1238.17070754789,13.7151216836074,46.0980478810137,555.843403788421,622.514134194846,NA,NA
"NC06001",2011,"Charlotte-Mecklenburg, N.C.",789478,56,218,1612,2901,4787,12,606.350018619898,7.09329455665642,27.6131823812696,204.185550452324,367.457991229648,NA,NA
"ILCPD00",2011,"Chicago",2703713,431,1459,13975,12408,28273,12,1045.71010310636,15.9410410794341,53.9628281552073,516.881784420166,458.924449451551,"Illinois State Police","http://www.isp.state.il.us/docs/cii/cii12/cii12_SectionV_Pg223_to_240.pdf"
"OHCIP00",2011,"Cincinnati",297160,61,190,1775,1050,3076,12,1035.13258850451,20.5276618656616,63.9386189258312,597.321308386055,353.344999326962,NA,NA
"OHCLP00",2011,"Cleveland",397106,74,356,3157,1844,5431,12,1367.64491093058,18.6348229439998,89.6486076765398,795.001838300101,464.359642009942,NA,NA
"OHCOP00",2011,"Columbus, Ohio",787609,87,594,3251,1296,5228,12,663.781140134254,11.0460901284775,75.4181326013288,412.768264456094,164.548652948354,NA,NA
"TXDPD00",2011,"Dallas",1223021,133,428,4066,3703,8330,12,681.100324524272,10.8747110638329,34.9953107918834,332.455452522892,302.774850145664,NA,NA
"CODPD00",2011,"Denver",610612,37,396,1143,2142,3718,12,608.897303033678,6.05949440888813,64.8529671870189,187.189246198896,350.795595238875,NA,NA
"MI82349",2011,"Detroit",713239,344,426,4976,9508,15254,12,2138.69404224951,48.2306772344193,59.7275247147169,697.662354414159,1333.07348588622,NA,NA
"TX07102",2011,"El Paso, Texas",662780,16,217,464,2161,2858,12,431.213977488759,2.41407405172154,32.7408793264733,70.0081474999246,326.05087661064,NA,NA
"VA02901",2011,"Fairfax County, Va.",1055204,11,100,422,385,918,12,86.9973957642314,1.04245245469123,9.47684049719296,39.9922668981543,36.4858359141929,NA,NA
"TX22012",2011,"Fort Worth, Texas",756803,51,354,1267,2907,4579,12,605.045170275488,6.73887392095433,46.7757130983889,167.414769761748,384.115813494397,NA,NA
"CA01005",2011,"Fresno, Calif.",500480,35,51,1020,1809,2915,12,582.440856777494,6.99328644501279,10.1902173913043,203.804347826087,361.45300511509,NA,NA
"HI00200",2011,"Honolulu",963465,14,203,821,1332,2370,12,245.987140165963,1.45308859169767,21.0697845796163,85.2132666988422,138.251000295807,NA,NA
"TXHPD00",2011,"Houston",2143628,198,771,8054,11869,20892,12,974.609400511656,9.23667725930059,35.9670614490947,375.718174981853,553.687486821407,NA,NA
"INIPD00",2011,"Indianapolis",833024,96,435,3372,5267,9170,12,1100.8086201598,11.5242778119238,52.2193838352797,404.790258143823,632.274700368777,NA,NA
"FL01602",2011,"Jacksonville, Fla.",834429,71,350,1578,3183,5182,12,621.023478330691,8.5088126131762,41.9448509100235,189.11135638862,381.458458418871,NA,NA
"MOKPD00",2011,"Kansas City, Mo.",461458,108,272,1671,3504,5555,12,1203.79319461359,23.4040801112994,58.9436091691985,362.113128388716,759.332376944381,NA,NA
"NV00201",2011,"Las Vegas",1458474,82,651,3493,6587,10813,12,741.391344652013,5.62231483043236,44.6356945684325,239.496898813417,451.636436439731,NA,NA
"CA01941",2011,"Long Beach, Calif.",467691,25,112,1320,1400,2857,12,610.873418560545,5.34540968288892,23.9474353793423,282.237631256535,299.342942241779,NA,NA
"CA01942",2011,"Los Angeles",3837207,297,828,10077,8843,20045,12,522.385161915946,7.74000464400279,21.5781947650987,262.612884840458,230.454077666386,NA,NA
"CA01900",2011,"Los Angeles County, Calif.",1069854,88,165,1484,3858,5595,12,522.968554587822,8.22542141264135,15.4226651487025,138.710515640452,360.609952386027,NA,NA
"KY05680",2011,"Louisville, Ky.",665152,48,227,1643,2168,4086,12,614.29567978447,7.21639565091889,34.1275377658039,247.011209467911,325.940536899836,NA,NA
"TNMPD00",2011,"Memphis, Tenn.",652725,117,406,3083,6732,10338,12,1583.82167068827,17.9248534987935,62.2007736795741,472.327549887012,1031.36849362289,NA,NA
"AZ00717",2011,"Mesa, Ariz.",445256,17,131,497,1192,1837,12,412.571644177732,3.81802828036006,29.421276748657,111.621179725821,267.711159422894,NA,NA
"FL01306",2011,"Miami",404901,68,96,2002,2683,4849,12,1197.57669158634,16.7942287126977,23.7094993591026,494.441851217952,662.631112296586,NA,NA
"FL01300",2011,"Miami-Dade County, Fla.",1124714,90,311,1848,4664,6913,12,614.645145343616,8.00203429494076,27.6514740636286,164.308437522784,414.683199462263,NA,NA
"WIMPD00",2011,"Milwaukee",597426,86,205,3091,3255,6637,12,1110.93256738073,14.3950882619772,34.3138731826201,517.386253695018,544.837352241114,NA,NA
"MN02711",2011,"Minneapolis",385531,32,386,1589,1715,3722,12,965.421717060366,8.30024044759047,100.12165039906,412.158814725664,444.841011488052,NA,NA
"MD01604",2011,"Montgomery County, Md.",962146,15,112,840,651,1618,12,168.165746154949,1.55901495199273,11.6406449748791,87.304837311593,67.6612489164846,NA,NA
"TN01901",2011,"Nashville, Tenn.",612789,50,387,1889,4927,7253,12,1183.6047970835,8.15941539420584,63.1538751511532,308.262713593097,804.028792945043,NA,NA
"NY02900",2011,"Nassau County, N.Y.",1054208,7,44,713,695,1459,12,138.397735551238,0.664005585235551,4.17374939290918,67.6337117532783,65.9262688198154,NA,NA
NA,2011,"National",NA,14661,NA,NA,NA,1206031,NA,387.1,4.7,NA,NA,NA,NA,NA
"LANPD00",2011,"New Orleans",346974,200,163,1059,1326,2748,12,791.990177938405,57.6412065457354,46.9775833347744,305.210188659669,382.161199398226,NA,NA
"NY03030",2011,"New York City",8211875,515,1092,19773,29829,51209,12,623.596925184565,6.27140573864069,13.2978156632925,240.785447903189,363.242255879443,NA,NA
"NJNPD00",2011,"Newark, N.J.",278064,94,58,1977,1114,3243,12,1166.27826687381,33.8051671557627,20.8585073939812,710.987398584499,400.627193739571,NA,NA
"CA00109",2011,"Oakland, Calif.",395317,104,202,3365,2981,6652,12,1682.70021274066,26.30800092078,51.0982325576689,851.215606715623,754.078372546589,NA,NA
"OK05506",2011,"Oklahoma City",586208,58,277,1232,3541,5108,12,871.363065669524,9.89409902287243,47.2528522299252,210.164310278945,604.05180413778,NA,NA
"NB02802",2011,"Omaha, Neb.",412608,43,220,696,1350,2309,12,559.611059407476,10.4215138824259,53.3193733519466,168.683108422522,327.187063750582,NA,NA
"FL04804",2011,"Orlando, Fla.",241548,29,119,697,1746,2591,12,1072.66464636428,12.0058953085929,49.2655704042261,288.555483796181,722.837696855283,NA,NA
"PAPEP00",2011,"Philadelphia",1530873,324,833,8246,8865,18268,12,1193.30604171607,21.1643944337643,54.4133968003878,538.646902780309,579.081347701606,NA,NA
"AZ00723",2011,"Phoenix",1466097,116,559,3324,4090,8089,12,551.737026949786,7.91216406554273,38.1284457986068,226.724425464345,278.971991621291,NA,NA
"PAPPD00",2011,"Pittsburgh",308609,44,67,1126,1239,2476,12,802.309718770353,14.2575232737866,21.7103195305386,364.862981960993,401.478894005036,NA,NA
"OR02602",2011,"Portland, Ore.",589991,20,258,917,1842,3037,12,514.753614885651,3.38988221854232,43.7294806191959,155.426099720165,312.208152327747,NA,NA
"MD01721",2011,"Prince George's County, Md.",664844,80,152,2048,1795,4075,12,612.925738970345,12.0328979429761,22.8625060916546,308.042187340188,269.988147595526,NA,NA
"NC09201",2011,"Raleigh, N.C.",409014,17,127,680,900,1724,12,421.501464497548,4.15633694690157,31.0502818974412,166.253477876063,220.041367777142,NA,NA
"CA03404",2011,"Sacramento, Calif.",471972,36,134,1162,2022,3354,12,710.635376674887,7.62757112710076,28.3915147508751,246.201045824752,428.415244972159,NA,NA
"UT01803",2011,"Salt Lake City",190038,7,128,342,753,1230,12,647.23897325798,3.68347383154948,67.3549500626191,179.96400719856,396.236542165251,NA,NA
"TXSPD00",2011,"San Antonio",1355339,89,492,1785,4672,7038,12,519.27967836829,6.56662281539895,36.300881181756,131.701367702103,344.710806669033,NA,NA
"CA03711",2011,"San Diego",1316919,38,293,1456,3317,5104,12,387.57129329898,2.88552295167736,22.2489006537228,110.561089937954,251.875779755627,NA,NA
"CA03801",2011,"San Francisco",814701,50,131,3088,2105,5374,12,659.628501744812,6.13722089453677,16.0795187436863,379.034762446591,258.376999659998,NA,NA
"CA04313",2011,"San Jose",957062,39,226,1101,1840,3206,12,334.983522488616,4.0749711094997,23.6139351473572,115.039569014338,192.255047217422,NA,NA
"WASPD00",2011,"Seattle",618209,20,100,1418,2126,3664,12,592.679821872538,3.23515186611648,16.1757593305824,229.372267307658,343.896643368181,NA,NA
"MOSPD00",2011,"St. Louis, Mo.",320454,113,188,2127,3522,5950,12,1856.74074906227,35.2624713687456,58.6667665249927,663.745810631167,1099.06570053736,NA,NA
"NY05101",2011,"Suffolk County, N.Y.",1339464,32,42,748,1040,1862,12,139.010828211882,2.38901530761558,3.13558259124545,55.8432328155143,77.6429974975065,NA,NA
"FL02902",2011,"Tampa, Fla.",340284,28,58,587,1555,2228,12,654.747211153037,8.22842096601662,17.0445862867487,172.502968108991,456.97123579128,NA,NA
"AZ01003",2011,"Tucson, Ariz.",527479,51,204,1163,2022,3440,12,652.158664136392,9.66863135783605,38.6745254313442,220.482711160065,383.332796187147,NA,NA
"OK07205",2011,"Tulsa, Okla.",396101,49,266,1090,2555,3960,12,999.745014529123,12.3705822504866,67.1545893597845,275.182339857764,645.037503061088,NA,NA
"VA12800",2011,"Virginia Beach, Va.",443226,15,65,414,290,784,12,176.884930035693,3.38427799813188,14.6652046585715,93.4060727484399,65.4293746305496,NA,NA
"DCMPD00",2011,"Washington, D.C.",617996,108,172,3756,2949,6985,12,1130.26621531531,17.475841267581,27.8318953520735,607.770924083651,477.187554612004,NA,NA
"KS08703",2011,"Wichita, Kan.",384796,25,245,490,2203,2963,12,770.018399359661,6.49694903273423,63.6701005207954,127.340201041591,572.51114876454,NA,NA
"NM00101",2012,"Albuquerque, N.M.",553684,41,278,1092,2740,4151,12,749.705608253083,7.40494578134821,50.2091445662147,197.22440959103,494.86710831449,NA,NA
"TX22001",2012,"Arlington, Texas",379295,17,135,532,1225,1909,12,503.302179042698,4.48199949907064,35.5923489632081,140.260219617975,322.967610962443,NA,NA
"GAAPD00",2012,"Atlanta",437041,83,113,2276,3555,6027,12,1379.04681711784,18.9913532140005,25.8556977491814,520.774938735725,813.424827418938,NA,NA
"CO00101",2012,"Aurora, Colo.",336952,17,172,482,729,1400,12,415.489446568057,5.04522899404069,51.045846292647,143.04708088986,216.35129039151,NA,NA
"TX22701",2012,"Austin, Texas",832901,31,209,978,2187,3405,12,408.812091713181,3.72193093777052,25.0930182578722,117.420917972244,262.576224545294,NA,NA
"MDBPD00",2012,"Baltimore",625474,216,317,3605,4651,8789,12,1405.1743157989,34.5338095588306,50.681563102543,576.362886386964,743.59605675056,NA,NA
"MD00301",2012,"Baltimore County, Md.",817761,24,145,1367,2609,4145,12,506.871812179842,2.93484282082418,17.7313420424794,167.163755669444,319.041871647095,NA,NA
"MA01301",2012,"Boston",630648,57,249,1910,3050,5266,12,835.014144181857,9.03832248734635,39.4831982341972,302.863086856693,483.62953660362,NA,NA
"NY01401",2012,"Buffalo, N.Y.",262434,48,138,1388,1808,3382,12,1288.70496963046,18.2903129929811,52.5846498548206,528.894884047037,688.935122735621,NA,NA
"NC06001",2012,"Charlotte-Mecklenburg, N.C.",808504,52,223,1798,3165,5238,12,647.86321403481,6.4316317544502,27.5818054085076,222.38603643272,391.463740439132,NA,NA
"ILCPD00",2012,"Chicago",2708382,500,1372,13476,12272,27620,12,1019.79705964668,18.4612067278545,50.6575512612327,497.566443729134,453.111857928461,"Illinois State Police","http://www.isp.state.il.us/docs/cii/cii12/cii12_SectionV_Pg223_to_240.pdf"
"OHCIP00",2012,"Cincinnati",296204,47,199,1726,931,2903,12,980.067791116933,15.8674427084037,67.1834276377091,582.706513078824,314.310407691996,NA,NA
"OHCLP00",2012,"Cleveland",393781,85,373,3257,1754,5469,12,1388.84303711962,21.5856021494181,94.7227011968582,827.109484713584,445.425249059757,NA,NA
"OHCOP00",2012,"Columbus, Ohio",797384,71,590,3031,1116,4808,12,602.971717516278,8.9041164608269,73.9919536885616,380.117985813611,139.957661553279,NA,NA
"TXDPD00",2012,"Dallas",1241549,154,486,4093,3647,8380,12,674.963291823359,12.4038600168016,39.1446491439323,329.668824992006,293.74595767062,NA,NA
"CODPD00",2012,"Denver",628545,39,383,1168,2295,3885,12,618.094169868506,6.20480633844832,60.9343801955309,185.825994956606,365.12898837792,NA,NA
"MI82349",2012,"Detroit",707096,386,442,4850,9345,15023,12,2124.6054284001,54.5894758278932,62.509192528313,685.904035661353,1321.60272438254,NA,NA
"TX07102",2012,"El Paso, Texas",675536,23,184,471,2181,2859,12,423.219487932545,3.40470382037375,27.23763056299,69.7224130172189,322.854740531963,NA,NA
"VA02901",2012,"Fairfax County, Va.",1072723,16,115,343,384,858,12,79.983369425285,1.49153136457408,10.7203816828762,31.9747036280568,35.7967527497779,NA,NA
"TX22012",2012,"Fort Worth, Texas",770101,46,391,1280,2809,4526,12,587.715117887134,5.97324247079279,50.7725610017387,166.211964404669,364.757350009934,NA,NA
"CA01005",2012,"Fresno, Calif.",506011,51,54,1015,1628,2748,12,543.071198056959,10.0788322783497,10.6717047653114,200.588524755391,321.732136257907,NA,NA
"HI00200",2012,"Honolulu",975875,11,165,914,1246,2336,12,239.37491994364,1.12719354425516,16.9079031638273,93.6595363135647,127.680286921993,NA,NA
"TXHPD00",2012,"Houston",2177273,217,665,9385,11343,21610,12,992.525971708647,9.96659582881889,30.5427936689611,431.043787343158,520.972794867708,NA,NA
"INIPD00",2012,"Indianapolis",838650,97,436,3442,5967,9942,12,1185.47665891612,11.5662075955405,51.9883145531509,410.421510761343,711.500626006081,NA,NA
"FL01602",2012,"Jacksonville, Fla.",840660,93,341,1371,3384,5189,12,617.253110651155,11.0627364213832,40.5633668784051,163.086146599101,402.540860752266,NA,NA
"MOKPD00",2012,"Kansas City, Mo.",464073,105,257,1648,3879,5889,12,1268.98138870393,22.6257506900854,55.3792183557328,355.116544164388,835.859875493726,NA,NA
"NV00201",2012,"Las Vegas",1479393,76,596,3824,7102,11598,12,783.970182365335,5.13724209861747,40.2867932996844,258.484391909384,480.061755057649,NA,NA
"CA01941",2012,"Long Beach, Calif.",469893,32,115,1239,1319,2705,12,575.662970080422,6.8100610138904,24.4736567686686,263.677049881569,280.702202416295,NA,NA
"CA01942",2012,"Los Angeles",3855122,299,936,8983,8329,18547,12,481.100209020622,7.75591537699715,24.2793872671215,233.014675021958,216.050231354546,NA,NA
"CA01900",2012,"Los Angeles County, Calif.",1074864,75,161,1490,3732,5458,12,507.785170961163,6.97762693698924,14.9786391580702,138.62218848152,347.206716384584,NA,NA
"KY05680",2012,"Louisville, Ky.",666200,62,183,1394,2350,3989,12,598.769138396878,9.30651456019213,27.4692284599219,209.246472530772,352.746922845992,NA,NA
